crawl,mimetype,pages,urls,%pages/crawl
CC-MAIN-2013-48,text/x-diff,21450,20807,0.0010
CC-MAIN-2013-48,text/x-patch,103119,101376,0.0046
CC-MAIN-2013-48,text/x-perl,31344,30933,0.0014
CC-MAIN-2013-48,text/x-vcalendar,108561,104086,0.0048
CC-MAIN-2013-48,text/x-vcard,46372,45445,0.0021
CC-MAIN-2013-48,text/xml,10069428,9803236,0.4484
CC-MAIN-2013-48,unknown/unknown,320180,272298,0.0143
CC-MAIN-2013-48,video/mp4,3643,3565,0.0002
CC-MAIN-2013-48,video/webm,5973,5805,0.0003
CC-MAIN-2013-48,video/x-ms-asf,270066,264977,0.0120
CC-MAIN-2014-10,<other>,2388333,2169979,0.1038
CC-MAIN-2014-10,application/atom+xml,2437858,2302238,0.1059
CC-MAIN-2014-10,application/download,66339,62042,0.0029
CC-MAIN-2014-10,application/epub+zip,55109,46654,0.0024
CC-MAIN-2014-10,application/force-download,29609,25431,0.0013
CC-MAIN-2014-10,application/javascript,461,395,0.0000
CC-MAIN-2014-10,application/json,263578,247072,0.0115
CC-MAIN-2014-10,application/ld+json,5,5,0.0000
CC-MAIN-2014-10,application/marc,7663,7360,0.0003
CC-MAIN-2014-10,application/msword,113833,100693,0.0049
CC-MAIN-2014-10,application/octet-stream,905819,834343,0.0394
CC-MAIN-2014-10,application/octetstream,15731,14789,0.0007
CC-MAIN-2014-10,application/pdf,3955642,3490211,0.1719
CC-MAIN-2014-10,application/pgp-encrypted,18520,17262,0.0008
CC-MAIN-2014-10,application/pgp-signature,18753,17793,0.0008
CC-MAIN-2014-10,application/postscript,6636,6159,0.0003
CC-MAIN-2014-10,application/rdf+xml,81176,76811,0.0035
CC-MAIN-2014-10,application/rss+xml,3727174,3375650,0.1620
CC-MAIN-2014-10,application/rtf,1663,1521,0.0001
CC-MAIN-2014-10,application/save-to-disk,40968,38886,0.0018
CC-MAIN-2014-10,application/text,19310,18373,0.0008
CC-MAIN-2014-10,application/unknown,8645,7948,0.0004
CC-MAIN-2014-10,application/vnd.android.package-archive,1280,1189,0.0001
CC-MAIN-2014-10,application/vnd.google-earth.kml+xml,156845,142468,0.0068
CC-MAIN-2014-10,application/vnd.google-earth.kmz,37173,34908,0.0016
CC-MAIN-2014-10,application/vnd.ms-excel,89447,83109,0.0039
CC-MAIN-2014-10,application/vnd.ms-powerpoint,93014,83473,0.0040
CC-MAIN-2014-10,application/vnd.ms-word,22468,20733,0.0010
CC-MAIN-2014-10,application/vnd.oasis.opendocument.text,2088,1885,0.0001
CC-MAIN-2014-10,application/vnd.openxmlformats-officedocument.presentationml.presentation,3990,3380,0.0002
CC-MAIN-2014-10,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,4407,3571,0.0002
CC-MAIN-2014-10,application/vnd.openxmlformats-officedocument.wordprocessingml.document,25250,21542,0.0011
CC-MAIN-2014-10,application/vnd.wap.xhtml+xml,54807,50965,0.0024
CC-MAIN-2014-10,application/x-bibtex,30237,28720,0.0013
CC-MAIN-2014-10,application/x-bittorrent,5893,5547,0.0003
CC-MAIN-2014-10,application/x-bzip2,5066,4462,0.0002
CC-MAIN-2014-10,application/x-debian-package,81973,77514,0.0036
CC-MAIN-2014-10,application/x-download,14669,13922,0.0006
CC-MAIN-2014-10,application/x-endnote-refer,37715,35830,0.0016
CC-MAIN-2014-10,application/x-gzip,41940,39366,0.0018
CC-MAIN-2014-10,application/x-httpd-php,6487,6034,0.0003
CC-MAIN-2014-10,application/x-java-jnlp-file,9654,8389,0.0004
CC-MAIN-2014-10,application/x-javascript,7762,7363,0.0003
CC-MAIN-2014-10,application/x-json,72135,69526,0.0031
CC-MAIN-2014-10,application/x-mobipocket-ebook,20410,18072,0.0009
CC-MAIN-2014-10,application/x-msdownload,1984,1791,0.0001
CC-MAIN-2014-10,application/x-netcdf,15711,14975,0.0007
CC-MAIN-2014-10,application/x-rar-compressed,1139,1073,0.0000
CC-MAIN-2014-10,application/x-research-info-systems,99609,94472,0.0043
CC-MAIN-2014-10,application/x-shockwave-flash,61607,59084,0.0027
CC-MAIN-2014-10,application/x-tar,5754,5412,0.0003
CC-MAIN-2014-10,application/x-tex,17010,16002,0.0007
CC-MAIN-2014-10,application/x-troff-man,27782,23914,0.0012
CC-MAIN-2014-10,application/x-zip-compressed,14269,12804,0.0006
CC-MAIN-2014-10,application/xhtml+xml,1588669,1453835,0.0690
CC-MAIN-2014-10,application/xml,1771232,1654156,0.0770
CC-MAIN-2014-10,application/zip,129575,121349,0.0056
CC-MAIN-2014-10,audio/mp3,10492,9211,0.0005
CC-MAIN-2014-10,audio/mpeg,104953,87283,0.0046
CC-MAIN-2014-10,audio/x-mpegurl,26029,24685,0.0011
CC-MAIN-2014-10,audio/x-pn-realaudio,15219,13649,0.0007
CC-MAIN-2014-10,audio/x-scpls,73419,69404,0.0032
CC-MAIN-2014-10,audio/x-wav,432329,412070,0.0188
CC-MAIN-2014-10,binary/octet-stream,6326,5890,0.0003
CC-MAIN-2014-10,image/gif,812961,771001,0.0353
CC-MAIN-2014-10,image/jp2,53926,51098,0.0023
CC-MAIN-2014-10,image/jpeg,12147867,11497259,0.5279
CC-MAIN-2014-10,image/jpg,159030,149812,0.0069
CC-MAIN-2014-10,image/pjpeg,55796,50153,0.0024
CC-MAIN-2014-10,image/png,885026,831909,0.0385
CC-MAIN-2014-10,image/svg+xml,1417,1335,0.0001
CC-MAIN-2014-10,image/tiff,37514,35723,0.0016
CC-MAIN-2014-10,image/vnd.djvu,18770,17733,0.0008
CC-MAIN-2014-10,image/webp,66,63,0.0000
CC-MAIN-2014-10,message/rfc822,20711,19314,0.0009
CC-MAIN-2014-10,text/calendar,1757154,1634368,0.0764
CC-MAIN-2014-10,text/css,693,645,0.0000
CC-MAIN-2014-10,text/csv,118879,110767,0.0052
CC-MAIN-2014-10,text/directory,5289,4661,0.0002
CC-MAIN-2014-10,text/enriched,10277,9467,0.0004
CC-MAIN-2014-10,text/html,2250799620,1985398996,97.8088
CC-MAIN-2014-10,text/javascript,18033,17198,0.0008
CC-MAIN-2014-10,text/pdf,29328,28331,0.0013
CC-MAIN-2014-10,text/plain,3871322,3544651,0.1682
CC-MAIN-2014-10,text/prs.lines.tag,68,65,0.0000
CC-MAIN-2014-10,text/tab-separated-values,75971,69531,0.0033
CC-MAIN-2014-10,text/turtle,1273,988,0.0001
CC-MAIN-2014-10,text/vcard,2909,1834,0.0001
CC-MAIN-2014-10,text/x-bibtex,23930,22560,0.0010
CC-MAIN-2014-10,text/x-c,4891,4423,0.0002
CC-MAIN-2014-10,text/x-csrc,4243,3973,0.0002
CC-MAIN-2014-10,text/x-diff,22779,21196,0.0010
CC-MAIN-2014-10,text/x-patch,93694,88224,0.0041
CC-MAIN-2014-10,text/x-perl,38315,36235,0.0017
CC-MAIN-2014-10,text/x-vcalendar,123715,114224,0.0054
CC-MAIN-2014-10,text/x-vcard,54164,50198,0.0024
CC-MAIN-2014-10,text/xml,9925574,9190807,0.4313
CC-MAIN-2014-10,unknown/unknown,396443,320294,0.0172
CC-MAIN-2014-10,video/mp4,4444,4159,0.0002
CC-MAIN-2014-10,video/webm,8818,8217,0.0004
CC-MAIN-2014-10,video/x-ms-asf,247921,234557,0.0108
CC-MAIN-2014-15,<other>,3377610,2136469,0.1279
CC-MAIN-2014-15,application/atom+xml,3335685,2105066,0.1263
CC-MAIN-2014-15,application/download,57639,40502,0.0022
CC-MAIN-2014-15,application/epub+zip,66114,38186,0.0025
CC-MAIN-2014-15,application/force-download,45246,24444,0.0017
CC-MAIN-2014-15,application/javascript,694,410,0.0000
CC-MAIN-2014-15,application/json,346272,243047,0.0131
CC-MAIN-2014-15,application/ld+json,8,5,0.0000
CC-MAIN-2014-15,application/marc,9322,8646,0.0004
CC-MAIN-2014-15,application/msword,165724,95470,0.0063
CC-MAIN-2014-15,application/octet-stream,1226939,805576,0.0465
CC-MAIN-2014-15,application/octetstream,25170,15200,0.0010
CC-MAIN-2014-15,application/pdf,5561389,3195186,0.2105
CC-MAIN-2014-15,application/pgp-encrypted,20210,16707,0.0008
CC-MAIN-2014-15,application/pgp-signature,29840,18021,0.0011
CC-MAIN-2014-15,application/postscript,8773,5616,0.0003
CC-MAIN-2014-15,application/rdf+xml,74600,55488,0.0028
CC-MAIN-2014-15,application/rss+xml,3917534,2624567,0.1483
CC-MAIN-2014-15,application/rtf,4096,2914,0.0002
CC-MAIN-2014-15,application/save-to-disk,43448,38623,0.0016
CC-MAIN-2014-15,application/text,28165,18562,0.0011
CC-MAIN-2014-15,application/unknown,13186,8152,0.0005
CC-MAIN-2014-15,application/vnd.android.package-archive,2267,1441,0.0001
CC-MAIN-2014-15,application/vnd.google-earth.kml+xml,171463,123296,0.0065
CC-MAIN-2014-15,application/vnd.google-earth.kmz,56050,36139,0.0021
CC-MAIN-2014-15,application/vnd.ms-excel,114006,76677,0.0043
CC-MAIN-2014-15,application/vnd.ms-powerpoint,99859,71793,0.0038
CC-MAIN-2014-15,application/vnd.ms-word,27634,19276,0.0010
CC-MAIN-2014-15,application/vnd.oasis.opendocument.text,2931,1758,0.0001
CC-MAIN-2014-15,application/vnd.openxmlformats-officedocument.presentationml.presentation,6271,3225,0.0002
CC-MAIN-2014-15,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,6592,3118,0.0002
CC-MAIN-2014-15,application/vnd.openxmlformats-officedocument.wordprocessingml.document,40808,21055,0.0015
CC-MAIN-2014-15,application/vnd.wap.xhtml+xml,95163,51696,0.0036
CC-MAIN-2014-15,application/x-bibtex,36263,26136,0.0014
CC-MAIN-2014-15,application/x-bittorrent,12586,5657,0.0005
CC-MAIN-2014-15,application/x-bzip2,6911,3815,0.0003
CC-MAIN-2014-15,application/x-debian-package,131421,77057,0.0050
CC-MAIN-2014-15,application/x-download,18962,11609,0.0007
CC-MAIN-2014-15,application/x-endnote-refer,46990,35973,0.0018
CC-MAIN-2014-15,application/x-gzip,39707,29358,0.0015
CC-MAIN-2014-15,application/x-httpd-php,9252,5518,0.0004
CC-MAIN-2014-15,application/x-java-jnlp-file,15282,8047,0.0006
CC-MAIN-2014-15,application/x-javascript,2757,1855,0.0001
CC-MAIN-2014-15,application/x-json,43265,39883,0.0016
CC-MAIN-2014-15,application/x-mobipocket-ebook,20826,15067,0.0008
CC-MAIN-2014-15,application/x-msdownload,3513,1832,0.0001
CC-MAIN-2014-15,application/x-netcdf,5765,4310,0.0002
CC-MAIN-2014-15,application/x-rar-compressed,2111,987,0.0001
CC-MAIN-2014-15,application/x-research-info-systems,72970,57476,0.0028
CC-MAIN-2014-15,application/x-shockwave-flash,112137,57888,0.0042
CC-MAIN-2014-15,application/x-tar,9116,5833,0.0003
CC-MAIN-2014-15,application/x-tex,30862,18028,0.0012
CC-MAIN-2014-15,application/x-troff-man,37908,24944,0.0014
CC-MAIN-2014-15,application/x-zip-compressed,21817,12644,0.0008
CC-MAIN-2014-15,application/xhtml+xml,1685823,1100133,0.0638
CC-MAIN-2014-15,application/xml,1958185,1390637,0.0741
CC-MAIN-2014-15,application/zip,175695,108015,0.0067
CC-MAIN-2014-15,audio/mp3,14016,8726,0.0005
CC-MAIN-2014-15,audio/mpeg,155498,85472,0.0059
CC-MAIN-2014-15,audio/x-mpegurl,40797,28508,0.0015
CC-MAIN-2014-15,audio/x-pn-realaudio,22284,12544,0.0008
CC-MAIN-2014-15,audio/x-scpls,108057,68999,0.0041
CC-MAIN-2014-15,audio/x-wav,549998,355908,0.0208
CC-MAIN-2014-15,binary/octet-stream,10798,6046,0.0004
CC-MAIN-2014-15,image/gif,943488,622540,0.0357
CC-MAIN-2014-15,image/jp2,24552,21879,0.0009
CC-MAIN-2014-15,image/jpeg,13879319,9095219,0.5255
CC-MAIN-2014-15,image/jpg,242325,149025,0.0092
CC-MAIN-2014-15,image/pjpeg,83501,49369,0.0032
CC-MAIN-2014-15,image/png,1223821,773704,0.0463
CC-MAIN-2014-15,image/svg+xml,1854,1213,0.0001
CC-MAIN-2014-15,image/tiff,40925,31211,0.0015
CC-MAIN-2014-15,image/vnd.djvu,36857,18201,0.0014
CC-MAIN-2014-15,image/webp,116,72,0.0000
CC-MAIN-2014-15,message/rfc822,37025,19431,0.0014
CC-MAIN-2014-15,text/calendar,1991744,1415839,0.0754
CC-MAIN-2014-15,text/css,1049,593,0.0000
CC-MAIN-2014-15,text/csv,95716,70865,0.0036
CC-MAIN-2014-15,text/directory,8094,4599,0.0003
CC-MAIN-2014-15,text/enriched,12658,9478,0.0005
CC-MAIN-2014-15,text/html,2578854193,1678331216,97.6332
CC-MAIN-2014-15,text/javascript,20948,15525,0.0008
CC-MAIN-2014-15,text/pdf,15985,14779,0.0006
CC-MAIN-2014-15,text/plain,5054040,3281336,0.1913
CC-MAIN-2014-15,text/prs.lines.tag,108,69,0.0000
CC-MAIN-2014-15,text/tab-separated-values,66889,48033,0.0025
CC-MAIN-2014-15,text/turtle,572,428,0.0000
CC-MAIN-2014-15,text/vcard,3717,1630,0.0001
CC-MAIN-2014-15,text/x-bibtex,31473,22735,0.0012
CC-MAIN-2014-15,text/x-c,7702,4517,0.0003
CC-MAIN-2014-15,text/x-csrc,6582,4146,0.0002
CC-MAIN-2014-15,text/x-diff,20870,14025,0.0008
CC-MAIN-2014-15,text/x-patch,123586,94077,0.0047
CC-MAIN-2014-15,text/x-perl,61600,34316,0.0023
CC-MAIN-2014-15,text/x-vcalendar,152256,96923,0.0058
CC-MAIN-2014-15,text/x-vcard,75536,47040,0.0029
CC-MAIN-2014-15,text/xml,13404080,8509269,0.5075
CC-MAIN-2014-15,unknown/unknown,205621,133011,0.0078
CC-MAIN-2014-15,video/mp4,7899,4018,0.0003
CC-MAIN-2014-15,video/webm,14602,8348,0.0006
CC-MAIN-2014-15,video/x-ms-asf,237733,182847,0.0090
CC-MAIN-2014-23,<other>,4735994,2976571,0.1312
CC-MAIN-2014-23,application/atom+xml,3760881,2190052,0.1042
CC-MAIN-2014-23,application/download,100016,70989,0.0028
CC-MAIN-2014-23,application/epub+zip,109845,64779,0.0030
CC-MAIN-2014-23,application/force-download,43669,23129,0.0012
CC-MAIN-2014-23,application/javascript,752,378,0.0000
CC-MAIN-2014-23,application/json,685214,442907,0.0190
CC-MAIN-2014-23,application/ld+json,8222,7954,0.0002
CC-MAIN-2014-23,application/marc,33982,22093,0.0009
CC-MAIN-2014-23,application/msword,184522,98997,0.0051
CC-MAIN-2014-23,application/octet-stream,1452455,861465,0.0402
CC-MAIN-2014-23,application/octetstream,30780,15683,0.0009
CC-MAIN-2014-23,application/pdf,6272079,3434030,0.1738
CC-MAIN-2014-23,application/pgp-encrypted,10075,6090,0.0003
CC-MAIN-2014-23,application/pgp-signature,33399,19968,0.0009
CC-MAIN-2014-23,application/postscript,11091,6522,0.0003
CC-MAIN-2014-23,application/rdf+xml,119561,80500,0.0033
CC-MAIN-2014-23,application/rss+xml,5383812,3276668,0.1492
CC-MAIN-2014-23,application/rtf,2614,1366,0.0001
CC-MAIN-2014-23,application/save-to-disk,56239,38726,0.0016
CC-MAIN-2014-23,application/text,43163,26882,0.0012
CC-MAIN-2014-23,application/unknown,16286,8941,0.0005
CC-MAIN-2014-23,application/vnd.android.package-archive,2662,1457,0.0001
CC-MAIN-2014-23,application/vnd.google-earth.kml+xml,287718,176166,0.0080
CC-MAIN-2014-23,application/vnd.google-earth.kmz,60993,36527,0.0017
CC-MAIN-2014-23,application/vnd.ms-excel,150193,91825,0.0042
CC-MAIN-2014-23,application/vnd.ms-powerpoint,150205,97872,0.0042
CC-MAIN-2014-23,application/vnd.ms-word,36574,23001,0.0010
CC-MAIN-2014-23,application/vnd.oasis.opendocument.text,3287,1751,0.0001
CC-MAIN-2014-23,application/vnd.openxmlformats-officedocument.presentationml.presentation,6460,3242,0.0002
CC-MAIN-2014-23,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,6841,3411,0.0002
CC-MAIN-2014-23,application/vnd.openxmlformats-officedocument.wordprocessingml.document,42302,21625,0.0012
CC-MAIN-2014-23,application/vnd.wap.xhtml+xml,89126,51947,0.0025
CC-MAIN-2014-23,application/x-bibtex,54787,34064,0.0015
CC-MAIN-2014-23,application/x-bittorrent,11591,5982,0.0003
CC-MAIN-2014-23,application/x-bzip2,7205,4065,0.0002
CC-MAIN-2014-23,application/x-debian-package,98039,52439,0.0027
CC-MAIN-2014-23,application/x-download,23025,12744,0.0006
CC-MAIN-2014-23,application/x-endnote-refer,69776,47724,0.0019
CC-MAIN-2014-23,application/x-gzip,18346,10319,0.0005
CC-MAIN-2014-23,application/x-httpd-php,173095,168203,0.0048
CC-MAIN-2014-23,application/x-java-jnlp-file,25634,12588,0.0007
CC-MAIN-2014-23,application/x-javascript,8485,6871,0.0002
CC-MAIN-2014-23,application/x-json,111151,93375,0.0031
CC-MAIN-2014-23,application/x-mobipocket-ebook,43570,30767,0.0012
CC-MAIN-2014-23,application/x-msdownload,3442,1891,0.0001
CC-MAIN-2014-23,application/x-netcdf,17874,11951,0.0005
CC-MAIN-2014-23,application/x-rar-compressed,649,406,0.0000
CC-MAIN-2014-23,application/x-research-info-systems,147675,108365,0.0041
CC-MAIN-2014-23,application/x-shockwave-flash,64704,42959,0.0018
CC-MAIN-2014-23,application/x-tar,9876,6201,0.0003
CC-MAIN-2014-23,application/x-tex,31848,17679,0.0009
CC-MAIN-2014-23,application/x-troff-man,45156,23716,0.0013
CC-MAIN-2014-23,application/x-zip-compressed,21367,13117,0.0006
CC-MAIN-2014-23,application/xhtml+xml,1980391,1297456,0.0549
CC-MAIN-2014-23,application/xml,2682697,1690358,0.0743
CC-MAIN-2014-23,application/zip,184432,105155,0.0051
CC-MAIN-2014-23,audio/mp3,16804,9310,0.0005
CC-MAIN-2014-23,audio/mpeg,141200,68097,0.0039
CC-MAIN-2014-23,audio/x-mpegurl,68678,40036,0.0019
CC-MAIN-2014-23,audio/x-pn-realaudio,24264,13043,0.0007
CC-MAIN-2014-23,audio/x-scpls,118837,71771,0.0033
CC-MAIN-2014-23,audio/x-wav,742914,438546,0.0206
CC-MAIN-2014-23,binary/octet-stream,11605,6557,0.0003
CC-MAIN-2014-23,image/gif,1291243,860635,0.0358
CC-MAIN-2014-23,image/jp2,54737,39721,0.0015
CC-MAIN-2014-23,image/jpeg,18204051,11360620,0.5044
CC-MAIN-2014-23,image/jpg,257658,145637,0.0071
CC-MAIN-2014-23,image/pjpeg,83248,46048,0.0023
CC-MAIN-2014-23,image/png,1354931,786496,0.0375
CC-MAIN-2014-23,image/svg+xml,2410,1346,0.0001
CC-MAIN-2014-23,image/tiff,69157,49739,0.0019
CC-MAIN-2014-23,image/vnd.djvu,84809,48677,0.0024
CC-MAIN-2014-23,image/webp,88,49,0.0000
CC-MAIN-2014-23,message/rfc822,37234,20036,0.0010
CC-MAIN-2014-23,text/calendar,3072946,1832652,0.0852
CC-MAIN-2014-23,text/css,1269,658,0.0000
CC-MAIN-2014-23,text/csv,111818,74348,0.0031
CC-MAIN-2014-23,text/directory,8607,4848,0.0002
CC-MAIN-2014-23,text/enriched,16234,11167,0.0004
CC-MAIN-2014-23,text/html,3529062423,2068347457,97.7926
CC-MAIN-2014-23,text/javascript,40238,30240,0.0011
CC-MAIN-2014-23,text/pdf,10040,9979,0.0003
CC-MAIN-2014-23,text/plain,6360140,3886191,0.1762
CC-MAIN-2014-23,text/prs.lines.tag,140,77,0.0000
CC-MAIN-2014-23,text/tab-separated-values,56762,35415,0.0016
CC-MAIN-2014-23,text/turtle,10033,9034,0.0003
CC-MAIN-2014-23,text/vcard,1672,955,0.0000
CC-MAIN-2014-23,text/x-bibtex,37531,23011,0.0010
CC-MAIN-2014-23,text/x-c,8883,4908,0.0002
CC-MAIN-2014-23,text/x-csrc,5973,3545,0.0002
CC-MAIN-2014-23,text/x-diff,16113,9285,0.0004
CC-MAIN-2014-23,text/x-patch,158254,96260,0.0044
CC-MAIN-2014-23,text/x-perl,58593,35395,0.0016
CC-MAIN-2014-23,text/x-vcalendar,144656,80408,0.0040
CC-MAIN-2014-23,text/x-vcard,88064,49568,0.0024
CC-MAIN-2014-23,text/xml,16236686,9508904,0.4499
CC-MAIN-2014-23,unknown/unknown,360537,203218,0.0100
CC-MAIN-2014-23,video/mp4,7598,4401,0.0002
CC-MAIN-2014-23,video/webm,14245,7578,0.0004
CC-MAIN-2014-23,video/x-ms-asf,501726,382478,0.0139
CC-MAIN-2014-35,<other>,4474121,2990134,0.1559
CC-MAIN-2014-35,application/atom+xml,3293966,2070045,0.1147
CC-MAIN-2014-35,application/download,76778,57041,0.0027
CC-MAIN-2014-35,application/epub+zip,81076,50473,0.0028
CC-MAIN-2014-35,application/force-download,37820,22263,0.0013
CC-MAIN-2014-35,application/javascript,653,356,0.0000
CC-MAIN-2014-35,application/json,534425,368747,0.0186
CC-MAIN-2014-35,application/ld+json,6834,6654,0.0002
CC-MAIN-2014-35,application/marc,18740,16791,0.0007
CC-MAIN-2014-35,application/msword,155639,93092,0.0054
CC-MAIN-2014-35,application/octet-stream,1246095,824072,0.0434
CC-MAIN-2014-35,application/octetstream,25869,15267,0.0009
CC-MAIN-2014-35,application/pdf,5434404,3200291,0.1893
CC-MAIN-2014-35,application/pgp-encrypted,8352,5551,0.0003
CC-MAIN-2014-35,application/pgp-signature,28826,18286,0.0010
CC-MAIN-2014-35,application/postscript,9750,6451,0.0003
CC-MAIN-2014-35,application/rdf+xml,105136,79957,0.0037
CC-MAIN-2014-35,application/rss+xml,4274663,2829496,0.1489
CC-MAIN-2014-35,application/rtf,2316,1356,0.0001
CC-MAIN-2014-35,application/save-to-disk,54600,38826,0.0019
CC-MAIN-2014-35,application/text,36236,23353,0.0013
CC-MAIN-2014-35,application/unknown,14849,8649,0.0005
CC-MAIN-2014-35,application/vnd.android.package-archive,2302,1405,0.0001
CC-MAIN-2014-35,application/vnd.google-earth.kml+xml,235817,165950,0.0082
CC-MAIN-2014-35,application/vnd.google-earth.kmz,58830,35434,0.0020
CC-MAIN-2014-35,application/vnd.ms-excel,129975,87002,0.0045
CC-MAIN-2014-35,application/vnd.ms-powerpoint,120212,89376,0.0042
CC-MAIN-2014-35,application/vnd.ms-word,31769,20406,0.0011
CC-MAIN-2014-35,application/vnd.oasis.opendocument.text,2904,1674,0.0001
CC-MAIN-2014-35,application/vnd.openxmlformats-officedocument.presentationml.presentation,5729,3084,0.0002
CC-MAIN-2014-35,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,5704,3028,0.0002
CC-MAIN-2014-35,application/vnd.openxmlformats-officedocument.wordprocessingml.document,37579,20633,0.0013
CC-MAIN-2014-35,application/vnd.wap.xhtml+xml,78909,48612,0.0027
CC-MAIN-2014-35,application/x-bibtex,46341,32240,0.0016
CC-MAIN-2014-35,application/x-bittorrent,6639,5223,0.0002
CC-MAIN-2014-35,application/x-bzip2,6243,3845,0.0002
CC-MAIN-2014-35,application/x-debian-package,85670,50590,0.0030
CC-MAIN-2014-35,application/x-download,20266,12540,0.0007
CC-MAIN-2014-35,application/x-endnote-refer,50859,38372,0.0018
CC-MAIN-2014-35,application/x-gzip,65060,38399,0.0023
CC-MAIN-2014-35,application/x-httpd-php,12504,7092,0.0004
CC-MAIN-2014-35,application/x-java-jnlp-file,22189,12323,0.0008
CC-MAIN-2014-35,application/x-javascript,5547,4752,0.0002
CC-MAIN-2014-35,application/x-json,60278,57312,0.0021
CC-MAIN-2014-35,application/x-mobipocket-ebook,29244,21456,0.0010
CC-MAIN-2014-35,application/x-msdownload,3113,1850,0.0001
CC-MAIN-2014-35,application/x-netcdf,22309,17127,0.0008
CC-MAIN-2014-35,application/x-rar-compressed,535,350,0.0000
CC-MAIN-2014-35,application/x-research-info-systems,98888,82453,0.0034
CC-MAIN-2014-35,application/x-shockwave-flash,24423,18943,0.0009
CC-MAIN-2014-35,application/x-tar,8878,5878,0.0003
CC-MAIN-2014-35,application/x-tex,27531,17302,0.0010
CC-MAIN-2014-35,application/x-troff-man,34815,21914,0.0012
CC-MAIN-2014-35,application/x-zip-compressed,18695,12527,0.0007
CC-MAIN-2014-35,application/xhtml+xml,1408480,991530,0.0491
CC-MAIN-2014-35,application/xml,2097943,1471549,0.0731
CC-MAIN-2014-35,application/zip,146153,96105,0.0051
CC-MAIN-2014-35,audio/mp3,14999,9198,0.0005
CC-MAIN-2014-35,audio/mpeg,126250,67331,0.0044
CC-MAIN-2014-35,audio/x-mpegurl,55557,37572,0.0019
CC-MAIN-2014-35,audio/x-pn-realaudio,21573,12835,0.0008
CC-MAIN-2014-35,audio/x-scpls,117088,70164,0.0041
CC-MAIN-2014-35,audio/x-wav,635617,417943,0.0221
CC-MAIN-2014-35,binary/octet-stream,10351,6040,0.0004
CC-MAIN-2014-35,image/gif,1116133,785917,0.0389
CC-MAIN-2014-35,image/jp2,37479,33260,0.0013
CC-MAIN-2014-35,image/jpeg,16433557,11106850,0.5725
CC-MAIN-2014-35,image/jpg,229372,140505,0.0080
CC-MAIN-2014-35,image/pjpeg,66803,38506,0.0023
CC-MAIN-2014-35,image/png,1190157,741412,0.0415
CC-MAIN-2014-35,image/svg+xml,2120,1297,0.0001
