crawl,primary_language,pages,urls,%pages/crawl
CC-MAIN-2024-30,lat,2773134,2767423,0.1089
CC-MAIN-2024-30,lav,2246832,2235966,0.0882
CC-MAIN-2024-30,lif,13,13,0.0000
CC-MAIN-2024-30,lin,6597,6586,0.0003
CC-MAIN-2024-30,lit,3946406,3922896,0.1550
CC-MAIN-2024-30,ltz,88811,88604,0.0035
CC-MAIN-2024-30,lug,4560,4556,0.0002
CC-MAIN-2024-30,mal,626274,624827,0.0246
CC-MAIN-2024-30,mar,721924,719268,0.0283
CC-MAIN-2024-30,mfe,4835,4831,0.0002
CC-MAIN-2024-30,mkd,999999,997084,0.0393
CC-MAIN-2024-30,mlg,82463,82344,0.0032
CC-MAIN-2024-30,mlt,112377,110384,0.0044
CC-MAIN-2024-30,mon,399939,398639,0.0157
CC-MAIN-2024-30,mri,30552,30464,0.0012
CC-MAIN-2024-30,msa,1871624,1865962,0.0735
CC-MAIN-2024-30,mya,329741,328840,0.0129
CC-MAIN-2024-30,nau,1278,1273,0.0001
CC-MAIN-2024-30,nep,1283457,1281054,0.0504
CC-MAIN-2024-30,nld,46389138,46111863,1.8216
CC-MAIN-2024-30,nno,324712,323266,0.0128
CC-MAIN-2024-30,nor,7730568,7684183,0.3036
CC-MAIN-2024-30,nso,1249,1249,0.0000
CC-MAIN-2024-30,nya,14527,14509,0.0006
CC-MAIN-2024-30,oci,76853,76770,0.0030
CC-MAIN-2024-30,ori,153911,153670,0.0060
CC-MAIN-2024-30,orm,14750,14742,0.0006
CC-MAIN-2024-30,pan,165205,164813,0.0065
CC-MAIN-2024-30,pol,45745610,45535837,1.7963
CC-MAIN-2024-30,por,54082208,53849556,2.1237
CC-MAIN-2024-30,pus,89213,89076,0.0035
CC-MAIN-2024-30,que,12024,12009,0.0005
CC-MAIN-2024-30,roh,24196,23989,0.0010
CC-MAIN-2024-30,ron,14721752,14669268,0.5781
CC-MAIN-2024-30,run,1779,1777,0.0001
CC-MAIN-2024-30,rus,155434524,154774924,6.1035
CC-MAIN-2024-30,sag,8987,8987,0.0004
CC-MAIN-2024-30,san,72683,72584,0.0029
CC-MAIN-2024-30,sco,15636,15598,0.0006
CC-MAIN-2024-30,sin,220892,220494,0.0087
CC-MAIN-2024-30,slk,10243065,10183288,0.4022
CC-MAIN-2024-30,slv,4106751,4086381,0.1613
CC-MAIN-2024-30,smo,17479,17403,0.0007
CC-MAIN-2024-30,sna,15557,15536,0.0006
CC-MAIN-2024-30,snd,47388,47300,0.0019
CC-MAIN-2024-30,som,116936,116462,0.0046
CC-MAIN-2024-30,sot,15969,15949,0.0006
CC-MAIN-2024-30,spa,116107570,115447818,4.5593
CC-MAIN-2024-30,sqi,1283097,1278621,0.0504
CC-MAIN-2024-30,srp,5839770,5818129,0.2293
CC-MAIN-2024-30,ssw,885,885,0.0000
CC-MAIN-2024-30,sun,26069,26045,0.0010
CC-MAIN-2024-30,sux,221,221,0.0000
CC-MAIN-2024-30,swa,256685,256061,0.0101
CC-MAIN-2024-30,swe,17324871,17209929,0.6803
CC-MAIN-2024-30,syr,8048,8036,0.0003
CC-MAIN-2024-30,tam,1160666,1157859,0.0456
CC-MAIN-2024-30,tat,176687,176434,0.0069
CC-MAIN-2024-30,tel,529157,527315,0.0208
CC-MAIN-2024-30,tgk,177665,177460,0.0070
CC-MAIN-2024-30,tgl,244380,243279,0.0096
CC-MAIN-2024-30,tha,10885937,10837417,0.4275
CC-MAIN-2024-30,tir,18943,18817,0.0007
CC-MAIN-2024-30,ton,2448,2422,0.0001
CC-MAIN-2024-30,tsn,2260,2257,0.0001
CC-MAIN-2024-30,tso,1487,1484,0.0001
CC-MAIN-2024-30,tuk,58879,58618,0.0023
CC-MAIN-2024-30,tur,32597356,32489401,1.2800
CC-MAIN-2024-30,uig,30318,30266,0.0012
CC-MAIN-2024-30,ukr,14852506,14278852,0.5832
CC-MAIN-2024-30,urd,771731,769824,0.0303
CC-MAIN-2024-30,uzb,610081,608534,0.0240
CC-MAIN-2024-30,ven,575,575,0.0000
CC-MAIN-2024-30,vie,25804044,25635022,1.0133
CC-MAIN-2024-30,vol,11701,11682,0.0005
CC-MAIN-2024-30,war,53216,53070,0.0021
CC-MAIN-2024-30,wol,5461,5458,0.0002
CC-MAIN-2024-30,xho,48414,48389,0.0019
CC-MAIN-2024-30,yid,48078,47994,0.0019
CC-MAIN-2024-30,yor,21747,21721,0.0009
CC-MAIN-2024-30,zha,1405,1401,0.0001
CC-MAIN-2024-30,zho,130788958,130312411,5.1358
CC-MAIN-2024-30,zul,59778,59723,0.0023
CC-MAIN-2024-33,<unknown>,76264540,76264540,3.2930
CC-MAIN-2024-33,aar,1834,1826,0.0001
CC-MAIN-2024-33,abk,9780,9678,0.0004
CC-MAIN-2024-33,afr,241667,240923,0.0104
CC-MAIN-2024-33,aka,1720,1718,0.0001
CC-MAIN-2024-33,amh,67580,67347,0.0029
CC-MAIN-2024-33,ara,16469946,16395665,0.7112
CC-MAIN-2024-33,asm,53006,52985,0.0023
CC-MAIN-2024-33,aym,1930,1917,0.0001
CC-MAIN-2024-33,aze,1713319,1707310,0.0740
CC-MAIN-2024-33,bak,56742,56676,0.0025
CC-MAIN-2024-33,bel,369306,368123,0.0159
CC-MAIN-2024-33,ben,2799504,2794230,0.1209
CC-MAIN-2024-33,bih,16827,16792,0.0007
CC-MAIN-2024-33,bis,2769,2766,0.0001
CC-MAIN-2024-33,bod,30273,30210,0.0013
CC-MAIN-2024-33,bos,1234694,1228708,0.0533
CC-MAIN-2024-33,bre,73393,73356,0.0032
CC-MAIN-2024-33,bul,6956349,6934568,0.3004
CC-MAIN-2024-33,cat,4736181,4702244,0.2045
CC-MAIN-2024-33,ceb,46370,46238,0.0020
CC-MAIN-2024-33,ces,23524700,23349578,1.0158
CC-MAIN-2024-33,chr,798,798,0.0000
CC-MAIN-2024-33,cos,47964,47868,0.0021
CC-MAIN-2024-33,crs,3628,3616,0.0002
CC-MAIN-2024-33,cym,250058,249263,0.0108
CC-MAIN-2024-33,dan,10552960,10478840,0.4557
CC-MAIN-2024-33,deu,117868335,117104616,5.0895
CC-MAIN-2024-33,div,51733,51687,0.0022
CC-MAIN-2024-33,dzo,3363,3363,0.0001
CC-MAIN-2024-33,ell,13438800,13389688,0.5803
CC-MAIN-2024-33,eng,999987209,993844365,43.1787
CC-MAIN-2024-33,epo,221315,220581,0.0096
CC-MAIN-2024-33,est,3016139,3000861,0.1302
CC-MAIN-2024-33,eus,798878,793866,0.0345
CC-MAIN-2024-33,fao,104063,103759,0.0045
CC-MAIN-2024-33,fas,17009451,16961738,0.7345
CC-MAIN-2024-33,fij,2277,2274,0.0001
CC-MAIN-2024-33,fin,7879950,7836103,0.3403
CC-MAIN-2024-33,fra,98284699,97777352,4.2439
CC-MAIN-2024-33,fry,62582,62393,0.0027
CC-MAIN-2024-33,gla,34188,34025,0.0015
CC-MAIN-2024-33,gle,171058,170021,0.0074
CC-MAIN-2024-33,glg,832385,828770,0.0359
CC-MAIN-2024-33,glv,7926,7916,0.0003
CC-MAIN-2024-33,got,443,442,0.0000
CC-MAIN-2024-33,grn,17903,17820,0.0008
CC-MAIN-2024-33,guj,281414,280634,0.0122
CC-MAIN-2024-33,hat,44363,44219,0.0019
CC-MAIN-2024-33,hau,64214,63977,0.0028
CC-MAIN-2024-33,haw,15578,15489,0.0007
CC-MAIN-2024-33,heb,5494936,5474023,0.2373
CC-MAIN-2024-33,hin,4674682,4659815,0.2018
CC-MAIN-2024-33,hmn,13922,13846,0.0006
CC-MAIN-2024-33,hrv,5149854,5132495,0.2224
CC-MAIN-2024-33,hun,13483143,13428648,0.5822
CC-MAIN-2024-33,hye,848278,843213,0.0366
CC-MAIN-2024-33,ibo,14967,14900,0.0006
CC-MAIN-2024-33,iku,4396,4386,0.0002
CC-MAIN-2024-33,ile,12572,12537,0.0005
CC-MAIN-2024-33,ina,11313,11285,0.0005
CC-MAIN-2024-33,ind,25797142,25621054,1.1139
CC-MAIN-2024-33,ipk,1271,1269,0.0001
CC-MAIN-2024-33,isl,869750,866224,0.0376
CC-MAIN-2024-33,ita,57714385,57445415,2.4921
CC-MAIN-2024-33,jav,48364,48294,0.0021
CC-MAIN-2024-33,jpn,112994242,112646383,4.8790
CC-MAIN-2024-33,kal,18331,18124,0.0008
CC-MAIN-2024-33,kan,389509,389033,0.0168
CC-MAIN-2024-33,kas,18,18,0.0000
CC-MAIN-2024-33,kat,950184,947307,0.0410
CC-MAIN-2024-33,kaz,666394,663207,0.0288
CC-MAIN-2024-33,kha,7176,7161,0.0003
CC-MAIN-2024-33,khm,250203,249462,0.0108
CC-MAIN-2024-33,kin,51704,51537,0.0022
CC-MAIN-2024-33,kir,214263,213751,0.0093
CC-MAIN-2024-33,kor,16729791,16668127,0.7224
CC-MAIN-2024-33,kur,164283,163832,0.0071
CC-MAIN-2024-33,lao,81831,81508,0.0035
CC-MAIN-2024-33,lat,2351948,2347294,0.1016
CC-MAIN-2024-33,lav,2111082,2100985,0.0912
CC-MAIN-2024-33,lif,25,25,0.0000
CC-MAIN-2024-33,lin,8635,8624,0.0004
CC-MAIN-2024-33,lit,3528625,3510083,0.1524
CC-MAIN-2024-33,ltz,85250,84991,0.0037
CC-MAIN-2024-33,lug,4318,4311,0.0002
CC-MAIN-2024-33,mal,621966,620845,0.0269
CC-MAIN-2024-33,mar,644499,642914,0.0278
CC-MAIN-2024-33,mfe,5127,5122,0.0002
CC-MAIN-2024-33,mkd,976963,973555,0.0422
CC-MAIN-2024-33,mlg,77813,77533,0.0034
CC-MAIN-2024-33,mlt,109519,108152,0.0047
CC-MAIN-2024-33,mon,387245,386206,0.0167
CC-MAIN-2024-33,mri,30782,30644,0.0013
CC-MAIN-2024-33,msa,1811404,1806500,0.0782
CC-MAIN-2024-33,mya,322602,321786,0.0139
CC-MAIN-2024-33,nau,1237,1234,0.0001
CC-MAIN-2024-33,nep,1233250,1231207,0.0533
CC-MAIN-2024-33,nld,41272192,41039604,1.7821
CC-MAIN-2024-33,nno,291517,290522,0.0126
CC-MAIN-2024-33,nor,6852663,6816304,0.2959
CC-MAIN-2024-33,nso,1141,1140,0.0000
CC-MAIN-2024-33,nya,14152,14075,0.0006
CC-MAIN-2024-33,oci,75588,75506,0.0033
CC-MAIN-2024-33,ori,149192,148821,0.0064
CC-MAIN-2024-33,orm,13571,13550,0.0006
CC-MAIN-2024-33,pan,171055,170500,0.0074
CC-MAIN-2024-33,pol,44795062,44598249,1.9342
CC-MAIN-2024-33,por,51365206,51142942,2.2179
CC-MAIN-2024-33,pus,74593,74409,0.0032
CC-MAIN-2024-33,que,11541,11511,0.0005
CC-MAIN-2024-33,roh,21856,21663,0.0009
CC-MAIN-2024-33,ron,15146004,15094960,0.6540
CC-MAIN-2024-33,run,1850,1847,0.0001
CC-MAIN-2024-33,rus,144147625,143628805,6.2242
CC-MAIN-2024-33,sag,9572,9572,0.0004
CC-MAIN-2024-33,san,73215,73041,0.0032
CC-MAIN-2024-33,sco,16810,16774,0.0007
CC-MAIN-2024-33,sin,204247,203822,0.0088
CC-MAIN-2024-33,slk,9392761,9340156,0.4056
CC-MAIN-2024-33,slv,3705868,3682059,0.1600
CC-MAIN-2024-33,smo,15118,15023,0.0007
CC-MAIN-2024-33,sna,14992,14909,0.0006
CC-MAIN-2024-33,snd,45255,45140,0.0020
CC-MAIN-2024-33,som,115547,114578,0.0050
CC-MAIN-2024-33,sot,14180,14118,0.0006
CC-MAIN-2024-33,spa,106114426,105565131,4.5819
CC-MAIN-2024-33,sqi,1175579,1173050,0.0508
CC-MAIN-2024-33,srp,5639235,5620700,0.2435
CC-MAIN-2024-33,ssw,779,777,0.0000
CC-MAIN-2024-33,sun,23282,23220,0.0010
CC-MAIN-2024-33,sux,222,221,0.0000
CC-MAIN-2024-33,swa,232625,232212,0.0100
CC-MAIN-2024-33,swe,16040948,15947300,0.6926
CC-MAIN-2024-33,syr,7763,7756,0.0003
CC-MAIN-2024-33,tam,1134375,1132159,0.0490
CC-MAIN-2024-33,tat,165850,165638,0.0072
CC-MAIN-2024-33,tel,504029,503112,0.0218
CC-MAIN-2024-33,tgk,160080,159863,0.0069
CC-MAIN-2024-33,tgl,217757,216466,0.0094
CC-MAIN-2024-33,tha,9978185,9939421,0.4309
CC-MAIN-2024-33,tir,17900,17815,0.0008
CC-MAIN-2024-33,ton,2130,2121,0.0001
CC-MAIN-2024-33,tsn,2112,2109,0.0001
CC-MAIN-2024-33,tso,1199,1188,0.0001
CC-MAIN-2024-33,tuk,56911,56530,0.0025
CC-MAIN-2024-33,tur,29514788,29417870,1.2744
CC-MAIN-2024-33,uig,27758,27682,0.0012
CC-MAIN-2024-33,ukr,14043883,13613634,0.6064
CC-MAIN-2024-33,urd,757623,756222,0.0327
CC-MAIN-2024-33,uzb,573662,571749,0.0248
CC-MAIN-2024-33,ven,589,589,0.0000
CC-MAIN-2024-33,vie,24350515,24198846,1.0514
CC-MAIN-2024-33,vol,10981,10959,0.0005
CC-MAIN-2024-33,war,47123,46467,0.0020
CC-MAIN-2024-33,wol,3873,3868,0.0002
CC-MAIN-2024-33,xho,50976,50899,0.0022
CC-MAIN-2024-33,yid,42535,42408,0.0018
CC-MAIN-2024-33,yor,17392,17324,0.0008
CC-MAIN-2024-33,zha,2233,2231,0.0001
CC-MAIN-2024-33,zho,120234924,119764554,5.1917
CC-MAIN-2024-33,zul,64503,64386,0.0028
CC-MAIN-2024-38,<unknown>,74801525,74801525,2.6706
CC-MAIN-2024-38,aar,2260,2246,0.0001
CC-MAIN-2024-38,abk,14472,14408,0.0005
CC-MAIN-2024-38,afr,236116,235508,0.0084
CC-MAIN-2024-38,aka,3020,3016,0.0001
CC-MAIN-2024-38,amh,77787,77529,0.0028
CC-MAIN-2024-38,ara,18397435,18323295,0.6568
CC-MAIN-2024-38,asm,63910,63792,0.0023
CC-MAIN-2024-38,aym,2805,2779,0.0001
CC-MAIN-2024-38,aze,1851131,1845347,0.0661
CC-MAIN-2024-38,bak,79593,79578,0.0028
CC-MAIN-2024-38,bel,446314,445016,0.0159
CC-MAIN-2024-38,ben,3009817,3003179,0.1075
CC-MAIN-2024-38,bih,18653,18616,0.0007
CC-MAIN-2024-38,bis,2536,2534,0.0001
CC-MAIN-2024-38,bod,31465,31400,0.0011
CC-MAIN-2024-38,bos,1357013,1349577,0.0484
CC-MAIN-2024-38,bre,52168,52112,0.0019
CC-MAIN-2024-38,bul,8237050,8214460,0.2941
CC-MAIN-2024-38,cat,5610590,5581194,0.2003
CC-MAIN-2024-38,ceb,46707,46617,0.0017
CC-MAIN-2024-38,ces,30863804,30653393,1.1019
CC-MAIN-2024-38,chr,1223,1222,0.0000
CC-MAIN-2024-38,cos,52991,52864,0.0019
CC-MAIN-2024-38,crs,3090,3074,0.0001
CC-MAIN-2024-38,cym,279447,278348,0.0100
CC-MAIN-2024-38,dan,12574235,12490333,0.4489
CC-MAIN-2024-38,deu,152568820,151684117,5.4471
CC-MAIN-2024-38,div,58797,58762,0.0021
CC-MAIN-2024-38,dzo,4042,4041,0.0001
CC-MAIN-2024-38,ell,15087526,15036556,0.5387
CC-MAIN-2024-38,eng,1235782634,1228825491,44.1210
CC-MAIN-2024-38,epo,228644,228127,0.0082
CC-MAIN-2024-38,est,3847905,3826620,0.1374
CC-MAIN-2024-38,eus,932793,928328,0.0333
CC-MAIN-2024-38,fao,125884,125577,0.0045
CC-MAIN-2024-38,fas,20137841,20078911,0.7190
CC-MAIN-2024-38,fij,2734,2733,0.0001
CC-MAIN-2024-38,fin,9910508,9856983,0.3538
CC-MAIN-2024-38,fra,124058085,123425115,4.4292
CC-MAIN-2024-38,fry,55416,55094,0.0020
CC-MAIN-2024-38,gla,36921,36783,0.0013
CC-MAIN-2024-38,gle,196501,194987,0.0070
CC-MAIN-2024-38,glg,964890,959503,0.0344
CC-MAIN-2024-38,glv,11357,11344,0.0004
CC-MAIN-2024-38,got,672,672,0.0000
CC-MAIN-2024-38,grn,22851,22771,0.0008
CC-MAIN-2024-38,guj,315552,314886,0.0113
CC-MAIN-2024-38,hat,48560,48425,0.0017
CC-MAIN-2024-38,hau,65065,64679,0.0023
CC-MAIN-2024-38,haw,15274,15092,0.0005
CC-MAIN-2024-38,heb,6663633,6641558,0.2379
CC-MAIN-2024-38,hin,5510008,5491805,0.1967
CC-MAIN-2024-38,hmn,12918,12837,0.0005
CC-MAIN-2024-38,hrv,5615423,5596547,0.2005
CC-MAIN-2024-38,hun,16036462,15969620,0.5725
CC-MAIN-2024-38,hye,922299,918226,0.0329
CC-MAIN-2024-38,ibo,15568,15475,0.0006
CC-MAIN-2024-38,iku,5112,5103,0.0002
CC-MAIN-2024-38,ile,13654,13630,0.0005
CC-MAIN-2024-38,ina,14052,14027,0.0005
CC-MAIN-2024-38,ind,29499767,29310365,1.0532
CC-MAIN-2024-38,ipk,1417,1413,0.0001
CC-MAIN-2024-38,isl,1093301,1089172,0.0390
CC-MAIN-2024-38,ita,70650626,70337437,2.5224
CC-MAIN-2024-38,jav,57019,56918,0.0020
CC-MAIN-2024-38,jpn,143177579,142763948,5.1119
CC-MAIN-2024-38,kal,23544,23298,0.0008
CC-MAIN-2024-38,kan,405411,404815,0.0145
CC-MAIN-2024-38,kas,18,18,0.0000
CC-MAIN-2024-38,kat,1093958,1088245,0.0391
CC-MAIN-2024-38,kaz,708398,706033,0.0253
CC-MAIN-2024-38,kha,8615,8607,0.0003
CC-MAIN-2024-38,khm,288613,287571,0.0103
CC-MAIN-2024-38,kin,55161,55021,0.0020
CC-MAIN-2024-38,kir,240460,239720,0.0086
CC-MAIN-2024-38,kor,18798905,18726478,0.6712
CC-MAIN-2024-38,kur,192612,192074,0.0069
CC-MAIN-2024-38,lao,107661,107142,0.0038
CC-MAIN-2024-38,lat,3203014,3197825,0.1144
CC-MAIN-2024-38,lav,2535120,2521069,0.0905
CC-MAIN-2024-38,lif,95,95,0.0000
CC-MAIN-2024-38,lin,7243,7223,0.0003
CC-MAIN-2024-38,lit,4531252,4508754,0.1618
CC-MAIN-2024-38,ltz,103581,103282,0.0037
CC-MAIN-2024-38,lug,5204,5177,0.0002
CC-MAIN-2024-38,mal,684190,682509,0.0244
CC-MAIN-2024-38,mar,675600,673884,0.0241
CC-MAIN-2024-38,mfe,3918,3917,0.0001
CC-MAIN-2024-38,mkd,1053058,1046991,0.0376
CC-MAIN-2024-38,mlg,85640,85202,0.0031
CC-MAIN-2024-38,mlt,120509,119268,0.0043
CC-MAIN-2024-38,mon,417134,415743,0.0149
CC-MAIN-2024-38,mri,26291,26153,0.0009
CC-MAIN-2024-38,msa,2070260,2064662,0.0739
CC-MAIN-2024-38,mya,368088,367151,0.0131
CC-MAIN-2024-38,nau,1253,1248,0.0000
CC-MAIN-2024-38,nep,1239589,1236721,0.0443
CC-MAIN-2024-38,nld,53633402,53318308,1.9149
CC-MAIN-2024-38,nno,379027,377554,0.0135
CC-MAIN-2024-38,nor,8658377,8611833,0.3091
CC-MAIN-2024-38,nso,1904,1898,0.0001
CC-MAIN-2024-38,nya,14294,14198,0.0005
CC-MAIN-2024-38,oci,97308,97187,0.0035
CC-MAIN-2024-38,ori,149125,148833,0.0053
CC-MAIN-2024-38,orm,14920,14900,0.0005
CC-MAIN-2024-38,pan,190318,189541,0.0068
CC-MAIN-2024-38,pol,52846066,52597750,1.8868
CC-MAIN-2024-38,por,62013785,61757563,2.2141
CC-MAIN-2024-38,pus,88591,88287,0.0032
CC-MAIN-2024-38,que,16981,16960,0.0006
CC-MAIN-2024-38,roh,28198,28025,0.0010
CC-MAIN-2024-38,ron,15562592,15508538,0.5556
CC-MAIN-2024-38,run,2094,2094,0.0001
CC-MAIN-2024-38,rus,172412683,171790278,6.1556
CC-MAIN-2024-38,sag,12501,12501,0.0004
CC-MAIN-2024-38,san,84667,84482,0.0030
CC-MAIN-2024-38,sco,17215,17169,0.0006
CC-MAIN-2024-38,sin,236815,236366,0.0085
CC-MAIN-2024-38,slk,11675388,11614539,0.4168
CC-MAIN-2024-38,slv,4357902,4337137,0.1556
CC-MAIN-2024-38,smo,16518,16404,0.0006
CC-MAIN-2024-38,sna,15993,15911,0.0006
CC-MAIN-2024-38,snd,43562,43385,0.0016
CC-MAIN-2024-38,som,127266,126269,0.0045
CC-MAIN-2024-38,sot,14066,13975,0.0005
CC-MAIN-2024-38,spa,125394495,124797940,4.4769
CC-MAIN-2024-38,sqi,1340356,1337088,0.0479
CC-MAIN-2024-38,srp,6288275,6267190,0.2245
CC-MAIN-2024-38,ssw,702,701,0.0000
CC-MAIN-2024-38,sun,29272,29177,0.0010
CC-MAIN-2024-38,sux,289,289,0.0000
CC-MAIN-2024-38,swa,259161,258535,0.0093
CC-MAIN-2024-38,swe,19209951,19102134,0.6859
CC-MAIN-2024-38,syr,8309,8301,0.0003
CC-MAIN-2024-38,tam,1229924,1227462,0.0439
CC-MAIN-2024-38,tat,204843,204436,0.0073
CC-MAIN-2024-38,tel,507009,506153,0.0181
CC-MAIN-2024-38,tgk,169197,168852,0.0060
CC-MAIN-2024-38,tgl,253394,251507,0.0090
CC-MAIN-2024-38,tha,11592325,11543412,0.4139
CC-MAIN-2024-38,tir,22736,22597,0.0008
CC-MAIN-2024-38,ton,2581,2574,0.0001
CC-MAIN-2024-38,tsn,2966,2963,0.0001
CC-MAIN-2024-38,tso,1286,1278,0.0000
CC-MAIN-2024-38,tuk,54454,54316,0.0019
CC-MAIN-2024-38,tur,34528339,34413393,1.2328
CC-MAIN-2024-38,uig,27546,27470,0.0010
CC-MAIN-2024-38,ukr,15764922,15379441,0.5629
CC-MAIN-2024-38,urd,835728,832560,0.0298
CC-MAIN-2024-38,uzb,738616,736371,0.0264
CC-MAIN-2024-38,ven,645,645,0.0000
CC-MAIN-2024-38,vie,28939816,28780418,1.0332
CC-MAIN-2024-38,vol,14135,14114,0.0005
CC-MAIN-2024-38,war,54423,54306,0.0019
CC-MAIN-2024-38,wol,3970,3963,0.0001
CC-MAIN-2024-38,xho,50285,50175,0.0018
CC-MAIN-2024-38,yid,42158,42026,0.0015
CC-MAIN-2024-38,yor,23222,23085,0.0008
CC-MAIN-2024-38,zha,1779,1774,0.0001
CC-MAIN-2024-38,zho,129584966,129089371,4.6266
CC-MAIN-2024-38,zul,60168,59960,0.0021
CC-MAIN-2024-42,<unknown>,81791281,81791281,3.2780
CC-MAIN-2024-42,aar,2239,2231,0.0001
CC-MAIN-2024-42,abk,12478,12426,0.0005
CC-MAIN-2024-42,afr,257379,256851,0.0103
CC-MAIN-2024-42,aka,3245,3243,0.0001
CC-MAIN-2024-42,amh,75677,75328,0.0030
CC-MAIN-2024-42,ara,16741132,16677949,0.6709
CC-MAIN-2024-42,asm,60812,60723,0.0024
CC-MAIN-2024-42,aym,2268,2251,0.0001
CC-MAIN-2024-42,aze,1713701,1706040,0.0687
CC-MAIN-2024-42,bak,72089,72049,0.0029
CC-MAIN-2024-42,bel,405378,404154,0.0162
CC-MAIN-2024-42,ben,2959065,2952660,0.1186
CC-MAIN-2024-42,bih,14127,14089,0.0006
CC-MAIN-2024-42,bis,3601,3588,0.0001
CC-MAIN-2024-42,bod,36426,36232,0.0015
CC-MAIN-2024-42,bos,1306203,1303276,0.0523
CC-MAIN-2024-42,bre,84216,84167,0.0034
CC-MAIN-2024-42,bul,7466418,7443423,0.2992
CC-MAIN-2024-42,cat,5202242,5166138,0.2085
CC-MAIN-2024-42,ceb,49577,49509,0.0020
CC-MAIN-2024-42,ces,26523613,26331032,1.0630
CC-MAIN-2024-42,chr,1137,1137,0.0000
CC-MAIN-2024-42,cos,50203,50074,0.0020
CC-MAIN-2024-42,crs,2858,2841,0.0001
CC-MAIN-2024-42,cym,292253,291219,0.0117
CC-MAIN-2024-42,dan,11578641,11490004,0.4640
CC-MAIN-2024-42,deu,132338944,131500938,5.3038
CC-MAIN-2024-42,div,57520,57472,0.0023
CC-MAIN-2024-42,dzo,3534,3534,0.0001
CC-MAIN-2024-42,ell,14293044,14246131,0.5728
CC-MAIN-2024-42,eng,1083513299,1077124596,43.4241
CC-MAIN-2024-42,epo,208797,208418,0.0084
CC-MAIN-2024-42,est,3307831,3288496,0.1326
CC-MAIN-2024-42,eus,999461,993610,0.0401
CC-MAIN-2024-42,fao,120324,119958,0.0048
CC-MAIN-2024-42,fas,17594396,17545147,0.7051
CC-MAIN-2024-42,fij,2498,2498,0.0001
CC-MAIN-2024-42,fin,8593516,8541494,0.3444
CC-MAIN-2024-42,fra,109687926,109128005,4.3960
CC-MAIN-2024-42,fry,71537,71367,0.0029
CC-MAIN-2024-42,gla,34176,34100,0.0014
CC-MAIN-2024-42,gle,175974,174578,0.0071
CC-MAIN-2024-42,glg,909830,903845,0.0365
CC-MAIN-2024-42,glv,8708,8692,0.0003
CC-MAIN-2024-42,got,447,447,0.0000
CC-MAIN-2024-42,grn,16269,16222,0.0007
CC-MAIN-2024-42,guj,282755,282072,0.0113
CC-MAIN-2024-42,hat,47165,47059,0.0019
CC-MAIN-2024-42,hau,68262,67896,0.0027
CC-MAIN-2024-42,haw,17704,17652,0.0007
CC-MAIN-2024-42,heb,6169483,6145150,0.2473
CC-MAIN-2024-42,hin,5211550,5198234,0.2089
CC-MAIN-2024-42,hmn,14399,14351,0.0006
CC-MAIN-2024-42,hrv,5362886,5344823,0.2149
CC-MAIN-2024-42,hun,14096256,14032587,0.5649
CC-MAIN-2024-42,hye,849092,845053,0.0340
CC-MAIN-2024-42,ibo,16825,16778,0.0007
CC-MAIN-2024-42,iku,5706,5703,0.0002
CC-MAIN-2024-42,ile,9051,9018,0.0004
CC-MAIN-2024-42,ina,13058,13045,0.0005
CC-MAIN-2024-42,ind,28033891,27837647,1.1235
CC-MAIN-2024-42,ipk,1736,1734,0.0001
CC-MAIN-2024-42,isl,992003,987916,0.0398
CC-MAIN-2024-42,ita,63082635,62785741,2.5282
CC-MAIN-2024-42,jav,55212,55142,0.0022
CC-MAIN-2024-42,jpn,125805829,125404049,5.0419
CC-MAIN-2024-42,kal,22981,22822,0.0009
CC-MAIN-2024-42,kan,355203,354744,0.0142
CC-MAIN-2024-42,kas,15,15,0.0000
CC-MAIN-2024-42,kat,1053050,1042575,0.0422
CC-MAIN-2024-42,kaz,703746,701334,0.0282
CC-MAIN-2024-42,kha,9020,9009,0.0004
CC-MAIN-2024-42,khm,264291,263214,0.0106
CC-MAIN-2024-42,kin,56377,56231,0.0023
CC-MAIN-2024-42,kir,244370,243637,0.0098
CC-MAIN-2024-42,kor,18435212,18366866,0.7388
CC-MAIN-2024-42,kur,184030,183746,0.0074
CC-MAIN-2024-42,lao,93468,92865,0.0037
CC-MAIN-2024-42,lat,2512878,2508096,0.1007
CC-MAIN-2024-42,lav,2350056,2334490,0.0942
CC-MAIN-2024-42,lif,42,42,0.0000
CC-MAIN-2024-42,lin,7514,7497,0.0003
CC-MAIN-2024-42,lit,4162556,4141732,0.1668
CC-MAIN-2024-42,ltz,99637,99363,0.0040
CC-MAIN-2024-42,lug,5425,5381,0.0002
CC-MAIN-2024-42,mal,670259,668501,0.0269
CC-MAIN-2024-42,mar,643695,641895,0.0258
CC-MAIN-2024-42,mfe,3742,3735,0.0001
CC-MAIN-2024-42,mkd,955225,952511,0.0383
CC-MAIN-2024-42,mlg,90814,90491,0.0036
CC-MAIN-2024-42,mlt,122428,120509,0.0049
CC-MAIN-2024-42,mon,401925,400924,0.0161
CC-MAIN-2024-42,mri,29912,29758,0.0012
CC-MAIN-2024-42,msa,1963309,1957982,0.0787
CC-MAIN-2024-42,mya,348788,347874,0.0140
CC-MAIN-2024-42,nau,1092,1089,0.0000
CC-MAIN-2024-42,nep,1229976,1227407,0.0493
