crawl,mimetype_detected,pages,urls,%pages/crawl
CC-MAIN-2017-34,text/x-matlab,8504,8504,0.0003
CC-MAIN-2017-34,text/x-perl,31357,31332,0.0010
CC-MAIN-2017-34,text/x-php,1662708,1658755,0.0507
CC-MAIN-2017-34,text/x-python,3633,3632,0.0001
CC-MAIN-2017-34,text/x-vcalendar,7766,7766,0.0002
CC-MAIN-2017-34,text/x-vcard,32982,32943,0.0010
CC-MAIN-2017-34,text/x-web-markdown,1786,1785,0.0001
CC-MAIN-2017-34,text/x-yaml,180,180,0.0000
CC-MAIN-2017-34,video/mp4,22521,22494,0.0007
CC-MAIN-2017-34,video/quicktime,6303,6301,0.0002
CC-MAIN-2017-34,video/webm,11397,11392,0.0003
CC-MAIN-2017-34,video/x-m4v,15233,15223,0.0005
CC-MAIN-2017-39,<other>,368643,367324,0.0122
CC-MAIN-2017-39,application/atom+xml,7191769,7189643,0.2384
CC-MAIN-2017-39,application/epub+zip,29673,29015,0.0010
CC-MAIN-2017-39,application/gpx+xml,2411,2411,0.0001
CC-MAIN-2017-39,application/gzip,99987,99580,0.0033
CC-MAIN-2017-39,application/javascript,27061,27036,0.0009
CC-MAIN-2017-39,application/json,184065,183783,0.0061
CC-MAIN-2017-39,application/marc,12103,12099,0.0004
CC-MAIN-2017-39,application/mbox,15172,15074,0.0005
CC-MAIN-2017-39,application/msword,136252,135619,0.0045
CC-MAIN-2017-39,application/octet-stream,340751,338885,0.0113
CC-MAIN-2017-39,application/pdf,25566236,25499895,0.8474
CC-MAIN-2017-39,application/pgp-signature,51846,51841,0.0017
CC-MAIN-2017-39,application/pkcs7-signature,3634,3633,0.0001
CC-MAIN-2017-39,application/postscript,46224,46117,0.0015
CC-MAIN-2017-39,application/rdf+xml,407537,407213,0.0135
CC-MAIN-2017-39,application/rss+xml,5722964,5703256,0.1897
CC-MAIN-2017-39,application/rtf,22496,22449,0.0007
CC-MAIN-2017-39,application/text,17022,17009,0.0006
CC-MAIN-2017-39,application/vnd.android.package-archive,27941,27756,0.0009
CC-MAIN-2017-39,application/vnd.google-earth.kml+xml,103123,102963,0.0034
CC-MAIN-2017-39,application/vnd.google-earth.kmz,14166,14155,0.0005
CC-MAIN-2017-39,application/vnd.ms-excel,30737,30450,0.0010
CC-MAIN-2017-39,application/vnd.ms-powerpoint,21284,21228,0.0007
CC-MAIN-2017-39,application/vnd.oasis.opendocument.spreadsheet,3245,3243,0.0001
CC-MAIN-2017-39,application/vnd.oasis.opendocument.text,17295,17281,0.0006
CC-MAIN-2017-39,application/vnd.openxmlformats-officedocument.presentationml.presentation,8287,8253,0.0003
CC-MAIN-2017-39,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,12951,12765,0.0004
CC-MAIN-2017-39,application/vnd.openxmlformats-officedocument.wordprocessingml.document,46204,45859,0.0015
CC-MAIN-2017-39,application/x-bibtex-text-file,59811,59705,0.0020
CC-MAIN-2017-39,application/x-bittorrent,8532,8528,0.0003
CC-MAIN-2017-39,application/x-bzip2,7503,7481,0.0002
CC-MAIN-2017-39,application/x-debian-package,4528,4498,0.0002
CC-MAIN-2017-39,application/x-dosexec,10717,10469,0.0004
CC-MAIN-2017-39,application/x-endnote-refer,18907,18906,0.0006
CC-MAIN-2017-39,application/x-hdf,10405,10405,0.0003
CC-MAIN-2017-39,application/x-mobipocket-ebook,11251,11231,0.0004
CC-MAIN-2017-39,application/x-ms-asx,17490,17392,0.0006
CC-MAIN-2017-39,application/x-msdownload,79365,79309,0.0026
CC-MAIN-2017-39,application/x-rar-compressed,18371,18168,0.0006
CC-MAIN-2017-39,application/x-research-info-systems,54587,54577,0.0018
CC-MAIN-2017-39,application/x-sh,22269,22207,0.0007
CC-MAIN-2017-39,application/x-shockwave-flash,48921,48868,0.0016
CC-MAIN-2017-39,application/x-stata-do,3542,3534,0.0001
CC-MAIN-2017-39,application/x-tex,11850,11804,0.0004
CC-MAIN-2017-39,application/x-tex-tfm,262,262,0.0000
CC-MAIN-2017-39,application/x-tika-msoffice,56883,56797,0.0019
CC-MAIN-2017-39,application/x-tika-ooxml,35456,35422,0.0012
CC-MAIN-2017-39,application/x-wais-source,26782,26782,0.0009
CC-MAIN-2017-39,application/x-xz,63391,63296,0.0021
CC-MAIN-2017-39,application/xhtml+xml,929279332,921717354,30.7996
CC-MAIN-2017-39,application/xml,1120886,1115555,0.0372
CC-MAIN-2017-39,application/zip,197577,195134,0.0065
CC-MAIN-2017-39,application/zlib,13654,13630,0.0005
CC-MAIN-2017-39,audio/mp4,19553,19499,0.0006
CC-MAIN-2017-39,audio/mpeg,151153,150571,0.0050
CC-MAIN-2017-39,audio/vnd.wave,50619,50612,0.0017
CC-MAIN-2017-39,audio/x-mpegurl,47309,47246,0.0016
CC-MAIN-2017-39,image/gif,170179,169543,0.0056
CC-MAIN-2017-39,image/jpeg,5486713,5483500,0.1818
CC-MAIN-2017-39,image/png,963810,962412,0.0319
CC-MAIN-2017-39,image/svg+xml,4963,4903,0.0002
CC-MAIN-2017-39,image/tiff,21711,21610,0.0007
CC-MAIN-2017-39,image/vnd.djvu,36116,36020,0.0012
CC-MAIN-2017-39,image/vnd.dxf; format=ascii,4259,4259,0.0001
CC-MAIN-2017-39,image/webp,8015,7875,0.0003
CC-MAIN-2017-39,message/rfc822,38355,38226,0.0013
CC-MAIN-2017-39,text/asp,375627,374739,0.0124
CC-MAIN-2017-39,text/aspdotnet,135206,134695,0.0045
CC-MAIN-2017-39,text/calendar,384542,384163,0.0127
CC-MAIN-2017-39,text/css,6858,6856,0.0002
CC-MAIN-2017-39,text/csv,15085,15040,0.0005
CC-MAIN-2017-39,text/html,2033632054,2005885431,67.4017
CC-MAIN-2017-39,text/plain,1088158,1085970,0.0361
CC-MAIN-2017-39,text/prs.lines.tag,2668,2667,0.0001
CC-MAIN-2017-39,text/tab-separated-values,8366,8366,0.0003
CC-MAIN-2017-39,text/troff,7711,7711,0.0003
CC-MAIN-2017-39,text/turtle,12948,12937,0.0004
CC-MAIN-2017-39,text/vtt,876,875,0.0000
CC-MAIN-2017-39,text/x-c++src,3914,3862,0.0001
CC-MAIN-2017-39,text/x-cgi,70032,64417,0.0023
CC-MAIN-2017-39,text/x-chdr,4367,4322,0.0001
CC-MAIN-2017-39,text/x-coldfusion,123256,122593,0.0041
CC-MAIN-2017-39,text/x-csrc,15520,15501,0.0005
CC-MAIN-2017-39,text/x-diff,15916,15886,0.0005
CC-MAIN-2017-39,text/x-jsp,164861,164220,0.0055
CC-MAIN-2017-39,text/x-log,22833,22833,0.0008
CC-MAIN-2017-39,text/x-matlab,41562,41527,0.0014
CC-MAIN-2017-39,text/x-perl,43319,43258,0.0014
CC-MAIN-2017-39,text/x-php,2166330,2157815,0.0718
CC-MAIN-2017-39,text/x-python,6930,6918,0.0002
CC-MAIN-2017-39,text/x-vcalendar,10232,10168,0.0003
CC-MAIN-2017-39,text/x-vcard,46486,46326,0.0015
CC-MAIN-2017-39,text/x-web-markdown,2471,2467,0.0001
CC-MAIN-2017-39,text/x-yaml,228,228,0.0000
CC-MAIN-2017-39,video/mp4,22205,22090,0.0007
CC-MAIN-2017-39,video/quicktime,5226,5191,0.0002
CC-MAIN-2017-39,video/webm,18516,18497,0.0006
CC-MAIN-2017-39,video/x-m4v,10154,10140,0.0003
CC-MAIN-2017-43,<other>,315803,315072,0.0087
CC-MAIN-2017-43,application/atom+xml,7636438,7634889,0.2092
CC-MAIN-2017-43,application/epub+zip,33992,33727,0.0009
CC-MAIN-2017-43,application/gpx+xml,2089,2089,0.0001
CC-MAIN-2017-43,application/gzip,67397,66663,0.0018
CC-MAIN-2017-43,application/javascript,23176,23159,0.0006
CC-MAIN-2017-43,application/json,194262,194027,0.0053
CC-MAIN-2017-43,application/marc,16441,16441,0.0005
CC-MAIN-2017-43,application/mbox,5240,5227,0.0001
CC-MAIN-2017-43,application/msword,85655,85187,0.0023
CC-MAIN-2017-43,application/octet-stream,251510,249896,0.0069
CC-MAIN-2017-43,application/pdf,16958825,16916708,0.4646
CC-MAIN-2017-43,application/pgp-signature,19979,19964,0.0005
CC-MAIN-2017-43,application/pkcs7-signature,3460,3458,0.0001
CC-MAIN-2017-43,application/postscript,16137,16130,0.0004
CC-MAIN-2017-43,application/rdf+xml,394288,394068,0.0108
CC-MAIN-2017-43,application/rss+xml,6274031,6256200,0.1719
CC-MAIN-2017-43,application/rtf,19128,19119,0.0005
CC-MAIN-2017-43,application/text,7882,7881,0.0002
CC-MAIN-2017-43,application/vnd.android.package-archive,35267,35134,0.0010
CC-MAIN-2017-43,application/vnd.google-earth.kml+xml,81647,81170,0.0022
CC-MAIN-2017-43,application/vnd.google-earth.kmz,9699,9694,0.0003
CC-MAIN-2017-43,application/vnd.ms-excel,28650,28566,0.0008
CC-MAIN-2017-43,application/vnd.ms-powerpoint,18494,18441,0.0005
CC-MAIN-2017-43,application/vnd.oasis.opendocument.spreadsheet,1468,1467,0.0000
CC-MAIN-2017-43,application/vnd.oasis.opendocument.text,7906,7899,0.0002
CC-MAIN-2017-43,application/vnd.openxmlformats-officedocument.presentationml.presentation,4926,4903,0.0001
CC-MAIN-2017-43,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,14973,14891,0.0004
CC-MAIN-2017-43,application/vnd.openxmlformats-officedocument.wordprocessingml.document,28807,28552,0.0008
CC-MAIN-2017-43,application/x-bibtex-text-file,36354,36288,0.0010
CC-MAIN-2017-43,application/x-bittorrent,6500,6345,0.0002
CC-MAIN-2017-43,application/x-bzip2,3772,3759,0.0001
CC-MAIN-2017-43,application/x-debian-package,5088,5061,0.0001
CC-MAIN-2017-43,application/x-dosexec,15020,14834,0.0004
CC-MAIN-2017-43,application/x-endnote-refer,11874,11851,0.0003
CC-MAIN-2017-43,application/x-hdf,97,97,0.0000
CC-MAIN-2017-43,application/x-mobipocket-ebook,8463,8454,0.0002
CC-MAIN-2017-43,application/x-ms-asx,36326,36310,0.0010
CC-MAIN-2017-43,application/x-msdownload,85732,85705,0.0023
CC-MAIN-2017-43,application/x-rar-compressed,17102,17090,0.0005
CC-MAIN-2017-43,application/x-research-info-systems,53166,53144,0.0015
CC-MAIN-2017-43,application/x-sh,21181,21106,0.0006
CC-MAIN-2017-43,application/x-shockwave-flash,34331,34271,0.0009
CC-MAIN-2017-43,application/x-stata-do,3218,3217,0.0001
CC-MAIN-2017-43,application/x-tex,3841,3823,0.0001
CC-MAIN-2017-43,application/x-tex-tfm,369,369,0.0000
CC-MAIN-2017-43,application/x-tika-msoffice,33793,33770,0.0009
CC-MAIN-2017-43,application/x-tika-ooxml,19694,19681,0.0005
CC-MAIN-2017-43,application/x-wais-source,6361,6361,0.0002
CC-MAIN-2017-43,application/x-xz,43538,43468,0.0012
CC-MAIN-2017-43,application/xhtml+xml,1100032953,1092802841,30.1343
CC-MAIN-2017-43,application/xml,1151496,1146684,0.0315
CC-MAIN-2017-43,application/zip,169900,169447,0.0047
CC-MAIN-2017-43,application/zlib,1527,1511,0.0000
CC-MAIN-2017-43,audio/mp4,17369,17322,0.0005
CC-MAIN-2017-43,audio/mpeg,149000,148464,0.0041
CC-MAIN-2017-43,audio/vnd.wave,65622,65620,0.0018
CC-MAIN-2017-43,audio/x-mpegurl,38627,38607,0.0011
CC-MAIN-2017-43,image/gif,1347205,1345101,0.0369
CC-MAIN-2017-43,image/jpeg,93808666,92110751,2.5698
CC-MAIN-2017-43,image/png,11391966,11374902,0.3121
CC-MAIN-2017-43,image/svg+xml,84143,83924,0.0023
CC-MAIN-2017-43,image/tiff,32528,32518,0.0009
CC-MAIN-2017-43,image/vnd.djvu,17732,17693,0.0005
CC-MAIN-2017-43,image/vnd.dxf; format=ascii,2035,2035,0.0001
CC-MAIN-2017-43,image/webp,12325,12196,0.0003
CC-MAIN-2017-43,message/rfc822,70771,70494,0.0019
CC-MAIN-2017-43,text/asp,587876,586872,0.0161
CC-MAIN-2017-43,text/aspdotnet,202800,202485,0.0056
CC-MAIN-2017-43,text/calendar,430449,430145,0.0118
CC-MAIN-2017-43,text/css,6412,6343,0.0002
CC-MAIN-2017-43,text/csv,15551,15543,0.0004
CC-MAIN-2017-43,text/html,2403241071,2374565793,65.8345
CC-MAIN-2017-43,text/plain,838980,835927,0.0230
CC-MAIN-2017-43,text/prs.lines.tag,901,901,0.0000
CC-MAIN-2017-43,text/tab-separated-values,9301,9301,0.0003
CC-MAIN-2017-43,text/troff,17604,17599,0.0005
CC-MAIN-2017-43,text/turtle,15115,15096,0.0004
CC-MAIN-2017-43,text/vtt,742,742,0.0000
CC-MAIN-2017-43,text/x-c++src,27847,27783,0.0008
CC-MAIN-2017-43,text/x-cgi,102057,99625,0.0028
CC-MAIN-2017-43,text/x-chdr,68321,68278,0.0019
CC-MAIN-2017-43,text/x-coldfusion,249765,248995,0.0068
CC-MAIN-2017-43,text/x-csrc,69889,69851,0.0019
CC-MAIN-2017-43,text/x-diff,16757,16736,0.0005
CC-MAIN-2017-43,text/x-jsp,214333,206105,0.0059
CC-MAIN-2017-43,text/x-log,13333,13333,0.0004
CC-MAIN-2017-43,text/x-matlab,19293,19277,0.0005
CC-MAIN-2017-43,text/x-perl,61922,61816,0.0017
CC-MAIN-2017-43,text/x-php,2736112,2730174,0.0750
CC-MAIN-2017-43,text/x-python,3941,3923,0.0001
CC-MAIN-2017-43,text/x-vcalendar,9247,9101,0.0003
CC-MAIN-2017-43,text/x-vcard,33316,33182,0.0009
CC-MAIN-2017-43,text/x-web-markdown,1832,1831,0.0001
CC-MAIN-2017-43,text/x-yaml,154,154,0.0000
CC-MAIN-2017-43,video/mp4,18147,18076,0.0005
CC-MAIN-2017-43,video/quicktime,4987,4985,0.0001
CC-MAIN-2017-43,video/webm,8365,8363,0.0002
CC-MAIN-2017-43,video/x-m4v,6543,6524,0.0002
CC-MAIN-2017-47,<other>,292279,291653,0.0091
CC-MAIN-2017-47,application/atom+xml,6551009,6549640,0.2044
CC-MAIN-2017-47,application/epub+zip,28198,27942,0.0009
CC-MAIN-2017-47,application/gpx+xml,1688,1688,0.0001
CC-MAIN-2017-47,application/gzip,49845,49744,0.0016
CC-MAIN-2017-47,application/javascript,16562,16552,0.0005
CC-MAIN-2017-47,application/json,191212,191080,0.0060
CC-MAIN-2017-47,application/marc,12172,12172,0.0004
CC-MAIN-2017-47,application/mbox,9301,9300,0.0003
CC-MAIN-2017-47,application/msword,111390,110980,0.0035
CC-MAIN-2017-47,application/octet-stream,239915,239301,0.0075
CC-MAIN-2017-47,application/pdf,16415812,16385588,0.5122
CC-MAIN-2017-47,application/pgp-signature,16080,16077,0.0005
CC-MAIN-2017-47,application/pkcs7-signature,1712,1711,0.0001
CC-MAIN-2017-47,application/postscript,16209,16199,0.0005
CC-MAIN-2017-47,application/rdf+xml,405169,405021,0.0126
CC-MAIN-2017-47,application/rss+xml,5695027,5683359,0.1777
CC-MAIN-2017-47,application/rtf,26162,26157,0.0008
CC-MAIN-2017-47,application/text,17450,17449,0.0005
CC-MAIN-2017-47,application/vnd.android.package-archive,25945,25725,0.0008
CC-MAIN-2017-47,application/vnd.google-earth.kml+xml,72940,72864,0.0023
CC-MAIN-2017-47,application/vnd.google-earth.kmz,9783,9779,0.0003
CC-MAIN-2017-47,application/vnd.ms-excel,27815,27741,0.0009
CC-MAIN-2017-47,application/vnd.ms-powerpoint,23029,23003,0.0007
CC-MAIN-2017-47,application/vnd.oasis.opendocument.spreadsheet,1882,1862,0.0001
CC-MAIN-2017-47,application/vnd.oasis.opendocument.text,9398,9394,0.0003
CC-MAIN-2017-47,application/vnd.openxmlformats-officedocument.presentationml.presentation,6341,6334,0.0002
CC-MAIN-2017-47,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,11018,10961,0.0003
CC-MAIN-2017-47,application/vnd.openxmlformats-officedocument.wordprocessingml.document,32890,32750,0.0010
CC-MAIN-2017-47,application/x-bibtex-text-file,37932,37923,0.0012
CC-MAIN-2017-47,application/x-bittorrent,9367,9131,0.0003
CC-MAIN-2017-47,application/x-bzip2,4097,4082,0.0001
CC-MAIN-2017-47,application/x-debian-package,1437,1434,0.0000
CC-MAIN-2017-47,application/x-dosexec,9641,9394,0.0003
CC-MAIN-2017-47,application/x-endnote-refer,24372,24366,0.0008
CC-MAIN-2017-47,application/x-hdf,1085,1085,0.0000
CC-MAIN-2017-47,application/x-mobipocket-ebook,8054,8041,0.0003
CC-MAIN-2017-47,application/x-ms-asx,13254,13240,0.0004
CC-MAIN-2017-47,application/x-msdownload,15433,15409,0.0005
CC-MAIN-2017-47,application/x-rar-compressed,19410,19378,0.0006
CC-MAIN-2017-47,application/x-research-info-systems,46344,46326,0.0014
CC-MAIN-2017-47,application/x-sh,27198,27149,0.0008
CC-MAIN-2017-47,application/x-shockwave-flash,30649,30618,0.0010
CC-MAIN-2017-47,application/x-stata-do,2439,2432,0.0001
CC-MAIN-2017-47,application/x-tex,2029,2027,0.0001
CC-MAIN-2017-47,application/x-tex-tfm,176,176,0.0000
CC-MAIN-2017-47,application/x-tika-msoffice,55722,55698,0.0017
CC-MAIN-2017-47,application/x-tika-ooxml,32580,32572,0.0010
CC-MAIN-2017-47,application/x-wais-source,1858,1858,0.0001
CC-MAIN-2017-47,application/x-xz,24233,24204,0.0008
CC-MAIN-2017-47,application/xhtml+xml,967898281,962277749,30.2002
CC-MAIN-2017-47,application/xml,1177954,1174183,0.0368
CC-MAIN-2017-47,application/zip,165054,163983,0.0051
CC-MAIN-2017-47,application/zlib,1512,1491,0.0000
CC-MAIN-2017-47,audio/mp4,21559,21518,0.0007
CC-MAIN-2017-47,audio/mpeg,171719,170938,0.0054
CC-MAIN-2017-47,audio/vnd.wave,38572,38569,0.0012
CC-MAIN-2017-47,audio/x-mpegurl,26509,26502,0.0008
CC-MAIN-2017-47,image/gif,640257,638326,0.0200
CC-MAIN-2017-47,image/jpeg,53384700,52366899,1.6657
CC-MAIN-2017-47,image/png,5590547,5575017,0.1744
CC-MAIN-2017-47,image/svg+xml,74535,74504,0.0023
CC-MAIN-2017-47,image/tiff,28907,28899,0.0009
CC-MAIN-2017-47,image/vnd.djvu,19455,19452,0.0006
CC-MAIN-2017-47,image/vnd.dxf; format=ascii,2121,2121,0.0001
CC-MAIN-2017-47,image/webp,14589,14535,0.0005
CC-MAIN-2017-47,message/rfc822,41260,41164,0.0013
CC-MAIN-2017-47,text/asp,537225,536296,0.0168
CC-MAIN-2017-47,text/aspdotnet,135003,134709,0.0042
CC-MAIN-2017-47,text/calendar,423002,422707,0.0132
CC-MAIN-2017-47,text/css,5430,5423,0.0002
CC-MAIN-2017-47,text/csv,14899,14899,0.0005
CC-MAIN-2017-47,text/html,2139627126,2117784581,66.7602
CC-MAIN-2017-47,text/plain,467693,466603,0.0146
CC-MAIN-2017-47,text/prs.lines.tag,1360,1360,0.0000
CC-MAIN-2017-47,text/tab-separated-values,5009,5009,0.0002
CC-MAIN-2017-47,text/troff,5182,5182,0.0002
CC-MAIN-2017-47,text/turtle,25247,25245,0.0008
CC-MAIN-2017-47,text/vtt,2555,2555,0.0001
CC-MAIN-2017-47,text/x-c++src,8956,8940,0.0003
CC-MAIN-2017-47,text/x-cgi,95159,91219,0.0030
CC-MAIN-2017-47,text/x-chdr,19102,19086,0.0006
CC-MAIN-2017-47,text/x-coldfusion,243319,242558,0.0076
CC-MAIN-2017-47,text/x-csrc,21982,21975,0.0007
CC-MAIN-2017-47,text/x-diff,8057,8053,0.0003
CC-MAIN-2017-47,text/x-jsp,197751,195680,0.0062
CC-MAIN-2017-47,text/x-log,13667,13665,0.0004
CC-MAIN-2017-47,text/x-matlab,25340,25059,0.0008
CC-MAIN-2017-47,text/x-perl,36292,36266,0.0011
CC-MAIN-2017-47,text/x-php,2863713,2858283,0.0894
CC-MAIN-2017-47,text/x-python,22945,22939,0.0007
CC-MAIN-2017-47,text/x-vcalendar,8197,8191,0.0003
CC-MAIN-2017-47,text/x-vcard,37762,37728,0.0012
CC-MAIN-2017-47,text/x-web-markdown,2702,2699,0.0001
CC-MAIN-2017-47,text/x-yaml,238,238,0.0000
CC-MAIN-2017-47,video/mp4,19195,19129,0.0006
CC-MAIN-2017-47,video/quicktime,5148,5145,0.0002
CC-MAIN-2017-47,video/webm,66390,66335,0.0021
CC-MAIN-2017-47,video/x-m4v,14853,14804,0.0005
CC-MAIN-2017-51,<other>,166012,165388,0.0057
CC-MAIN-2017-51,application/atom+xml,3255787,3255061,0.1117
CC-MAIN-2017-51,application/epub+zip,23036,22977,0.0008
CC-MAIN-2017-51,application/gpx+xml,2048,2048,0.0001
CC-MAIN-2017-51,application/gzip,42166,42102,0.0014
CC-MAIN-2017-51,application/javascript,11072,11064,0.0004
CC-MAIN-2017-51,application/json,159062,158830,0.0055
CC-MAIN-2017-51,application/marc,11909,11909,0.0004
CC-MAIN-2017-51,application/mbox,6892,6891,0.0002
CC-MAIN-2017-51,application/msword,37398,37341,0.0013
CC-MAIN-2017-51,application/octet-stream,118245,117603,0.0041
CC-MAIN-2017-51,application/pdf,8614399,8603324,0.2956
CC-MAIN-2017-51,application/pgp-signature,8640,8639,0.0003
CC-MAIN-2017-51,application/pkcs7-signature,1153,1152,0.0000
CC-MAIN-2017-51,application/postscript,2736,2736,0.0001
CC-MAIN-2017-51,application/rdf+xml,140044,139941,0.0048
CC-MAIN-2017-51,application/rss+xml,4272975,4266535,0.1466
CC-MAIN-2017-51,application/rtf,9243,9237,0.0003
CC-MAIN-2017-51,application/text,4648,4648,0.0002
CC-MAIN-2017-51,application/vnd.android.package-archive,27856,27771,0.0010
CC-MAIN-2017-51,application/vnd.google-earth.kml+xml,88197,88173,0.0030
CC-MAIN-2017-51,application/vnd.google-earth.kmz,5576,5572,0.0002
CC-MAIN-2017-51,application/vnd.ms-excel,14468,14434,0.0005
CC-MAIN-2017-51,application/vnd.ms-powerpoint,10968,10963,0.0004
CC-MAIN-2017-51,application/vnd.oasis.opendocument.spreadsheet,919,919,0.0000
CC-MAIN-2017-51,application/vnd.oasis.opendocument.text,3751,3750,0.0001
CC-MAIN-2017-51,application/vnd.openxmlformats-officedocument.presentationml.presentation,2501,2494,0.0001
CC-MAIN-2017-51,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,7405,7376,0.0003
CC-MAIN-2017-51,application/vnd.openxmlformats-officedocument.wordprocessingml.document,12486,12463,0.0004
CC-MAIN-2017-51,application/x-bibtex-text-file,11950,11950,0.0004
CC-MAIN-2017-51,application/x-bittorrent,4394,3963,0.0002
CC-MAIN-2017-51,application/x-bzip2,1113,1113,0.0000
CC-MAIN-2017-51,application/x-debian-package,996,996,0.0000
CC-MAIN-2017-51,application/x-dosexec,4089,4021,0.0001
CC-MAIN-2017-51,application/x-endnote-refer,8645,8641,0.0003
CC-MAIN-2017-51,application/x-hdf,117,117,0.0000
CC-MAIN-2017-51,application/x-mobipocket-ebook,4558,4558,0.0002
CC-MAIN-2017-51,application/x-ms-asx,6665,6662,0.0002
CC-MAIN-2017-51,application/x-msdownload,3826,3816,0.0001
CC-MAIN-2017-51,application/x-rar-compressed,10474,10452,0.0004
CC-MAIN-2017-51,application/x-research-info-systems,33472,33472,0.0011
CC-MAIN-2017-51,application/x-sh,7350,7341,0.0003
CC-MAIN-2017-51,application/x-shockwave-flash,20613,20598,0.0007
CC-MAIN-2017-51,application/x-stata-do,2714,2559,0.0001
CC-MAIN-2017-51,application/x-tex,617,617,0.0000
CC-MAIN-2017-51,application/x-tex-tfm,1,1,0.0000
CC-MAIN-2017-51,application/x-tika-msoffice,20656,20640,0.0007
CC-MAIN-2017-51,application/x-tika-ooxml,13948,13939,0.0005
CC-MAIN-2017-51,application/x-wais-source,2423,2423,0.0001
CC-MAIN-2017-51,application/x-xz,15361,15339,0.0005
CC-MAIN-2017-51,application/xhtml+xml,887109811,883320780,30.4430
CC-MAIN-2017-51,application/xml,1010251,1004911,0.0347
CC-MAIN-2017-51,application/zip,87445,87239,0.0030
CC-MAIN-2017-51,application/zlib,417,409,0.0000
CC-MAIN-2017-51,audio/mp4,15725,15683,0.0005
CC-MAIN-2017-51,audio/mpeg,106097,105399,0.0036
CC-MAIN-2017-51,audio/vnd.wave,26886,26885,0.0009
CC-MAIN-2017-51,audio/x-mpegurl,14350,14331,0.0005
CC-MAIN-2017-51,image/gif,625838,621590,0.0215
CC-MAIN-2017-51,image/jpeg,54231426,53156202,1.8611
CC-MAIN-2017-51,image/png,5821625,5802004,0.1998
CC-MAIN-2017-51,image/svg+xml,88001,87971,0.0030
CC-MAIN-2017-51,image/tiff,14999,14992,0.0005
CC-MAIN-2017-51,image/vnd.djvu,10414,10414,0.0004
CC-MAIN-2017-51,image/vnd.dxf; format=ascii,1104,1104,0.0000
CC-MAIN-2017-51,image/webp,10342,10338,0.0004
CC-MAIN-2017-51,message/rfc822,16681,16601,0.0006
CC-MAIN-2017-51,text/asp,386858,386175,0.0133
CC-MAIN-2017-51,text/aspdotnet,106238,106150,0.0036
CC-MAIN-2017-51,text/calendar,350987,350891,0.0120
CC-MAIN-2017-51,text/css,4733,4730,0.0002
CC-MAIN-2017-51,text/csv,4641,4640,0.0002
CC-MAIN-2017-51,text/html,1944009699,1929453456,66.7127
CC-MAIN-2017-51,text/plain,220481,219850,0.0076
CC-MAIN-2017-51,text/prs.lines.tag,509,509,0.0000
CC-MAIN-2017-51,text/tab-separated-values,1436,1436,0.0000
CC-MAIN-2017-51,text/troff,1288,1288,0.0000
CC-MAIN-2017-51,text/turtle,8227,8227,0.0003
CC-MAIN-2017-51,text/vtt,1362,1362,0.0000
